Agency,GFS,Amount,Payment Date
E0171808,21709,97241443,2018-02-19
E0171808,211,53779009,2018-02-19
E0171808,212652,35508606,2018-02-19
E0171808,219351,5325467,2018-02-19
E0373479,217604,35617733,2018-02-19
E0373479,21872,48789468,2018-02-19
E0373479,216419,94702136,2018-02-19
E0373479,213,37247366,2018-02-19
E0373479,218,54007465,2018-02-19
E0863254,215,34363729,2018-02-19
E0863254,217973,96892550,2018-02-19
E0863254,218926,34589815,2018-02-19
E0863254,21191,20531506,2018-02-19
E0863254,21208,80507352,2018-02-19
E0863254,21638,58862809,2018-02-19
E0863254,21799,25318586,2018-02-19
E0863254,217,3755190,2018-02-19
E0835112,21903,55185786,2018-02-28
E0835112,217,64972424,2018-02-28
E0835112,212245,81029062,2018-02-28
E0835112,219,48084990,2018-02-28
E0835112,215,53014882,2018-02-28
E0835112,216037,88618763,2018-02-28
E0835112,213,55744278,2018-02-28
E0835112,21665,65231208,2018-02-28
E0835112,21799,39749429,2018-02-28
E0835112,215706,94421126,2018-02-28
E0835112,216862,81781872,2018-02-28
E0835112,21980,202256,2018-02-28
E0835112,21208,65373522,2018-02-28
E0835112,219578,36865657,2018-02-28
E0835112,21186,50926188,2018-02-28
E0835112,217604,46858204,2018-02-28
E0835112,216823,39435062,2018-02-28
E0835112,214729,87338309,2018-02-28
E0835112,216134,42500553,2018-02-28
E0505028,213,48026706,2018-02-28
E0505028,214312,98873635,2018-02-28
E0505028,216992,19320278,2018-02-28
E0505028,215727,90933524,2018-02-28
E0505028,21393,3232897,2018-02-28
E0505028,21799,75866072,2018-02-28
E0505028,214,5253247,2018-02-28
E0982709,21108,33076271,2018-02-28
E0982709,211,95421506,2018-02-28
E0982709,21393,40796312,2018-02-28
E0982709,217,94133605,2018-02-28
E0982709,21448,10256346,2018-02-28
E0982709,218926,51598305,2018-02-28
E0982709,213,5645551,2018-02-28
E0982709,219351,53934001,2018-02-28
E0982709,21582,10821506,2018-02-28
E0982709,21515,45849287,2018-02-28
E0586075,214742,30347663,2018-02-28
E0586075,21143,63452703,2018-02-28
E0586075,214695,72411732,2018-02-28
E0586075,21582,64194241,2018-02-28
E0586075,21638,64253805,2018-02-28
E0586075,212245,25431507,2018-02-28
E0586075,216919,39852751,2018-02-28
E0586075,21799,97957132,2018-02-28
E0586075,216823,49690360,2018-02-28
E0586075,21903,9636673,2018-02-28
E0586075,21433,46564987,2018-02-28
E0586075,214,69684804,2018-02-28
E0586075,21191,35927672,2018-02-28
E0586075,218926,55810419,2018-02-28
E0586075,21220,78147922,2018-02-28
E0586075,21108,31983839,2018-02-28
E0586075,21186,80863372,2018-02-28
E0307187,21434,88704609,2018-02-28
E0307187,217973,663161,2018-02-28
E0307187,21572,80075982,2018-02-28
E0307187,21799,69913941,2018-02-28
E0307187,215,62282282,2018-02-28
E0307187,211,13657979,2018-02-28
E0307187,214047,92095205,2018-02-28
E0307187,218,42930046,2018-02-28
E0307187,214357,38846511,2018-02-28
E0307187,216,76875390,2018-02-28
E0307187,21582,54214964,2018-02-28
E0307187,21668,58839454,2018-02-28
E0307187,214,15992913,2018-02-28
E0307187,214312,47665793,2018-02-28
E0307187,212245,48506107,2018-02-28
E0307187,213197,59488900,2018-02-28
E0307187,219578,48899748,2018-02-28
E0307187,21143,19074816,2018-02-28
E0307187,21446,43990724,2018-02-28
E0109833,213,15719599,2018-02-28
E0109833,215706,57315336,2018-02-28
E0109833,21191,29322123,2018-02-28
E0109833,214312,47923577,2018-02-28
E0109833,21903,72448223,2018-02-28
E0109833,216919,66456334,2018-02-28
E0109833,21448,90673685,2018-02-28
E0109833,215727,65358142,2018-02-28
E0109833,215,62178814,2018-02-28
E0109833,214695,78019462,2018-02-28
E0337037,212,21494544,2018-02-28
E0337037,21448,55481006,2018-02-28
E0337037,217,10095715,2018-02-28
E0337037,211,73240648,2018-02-28
E0337037,212,73857341,2018-02-28
E0337037,214742,55923798,2018-02-28
E0337037,219,64808790,2018-02-28
E0337037,216823,6517231,2018-02-28
E0337037,21208,68348562,2018-02-28
E0337037,21752,33242853,2018-02-28
E0337037,21665,79549448,2018-02-28
E0171808,216419,14733581,2018-02-28
E0171808,217973,48518308,2018-02-28
E0171808,215,54542102,2018-02-28
E0171808,215920,96260497,2018-02-28
E0171808,21932,37851082,2018-02-28
E0373479,21186,96331092,2018-02-28
E0373479,219351,34387797,2018-02-28
E0373479,21119,3544715,2018-02-28
E0373479,21186,37696156,2018-02-28
E0373479,21980,95090685,2018-02-28
E0373479,219578,19277919,2018-02-28
E0373479,216862,23379207,2018-02-28
E0373479,21446,51616458,2018-02-28
E0373479,214047,75891460,2018-02-28
E0373479,213,20871771,2018-02-28
E0373479,21131,95091645,2018-02-28
E0373479,213,85382720,2018-02-28
E0373479,219,27220365,2018-02-28
E0373479,216992,79748192,2018-02-28
E0373479,217,6505904,2018-02-28
E0373479,21572,88486592,2018-02-28
E0373479,21799,16989192,2018-02-28
E0373479,219,24269189,2018-02-28
E0373479,212,52632603,2018-02-28
E0863254,21108,52513810,2018-02-28
E0863254,21903,54151674,2018-02-28
E0863254,219388,3382370,2018-02-28
E0863254,21131,35513964,2018-02-28
E0863254,212,31052014,2018-02-28
E0863254,21448,77107871,2018-02-28
E0863254,21799,98846902,2018-02-28
E0863254,214729,5451145,2018-02-28
E0863254,216,65999346,2018-02-28
E0863254,215,19392401,2018-02-28
E0863254,212245,16594211,2018-02-28
E0835112,217,13304895,2018-03-04
E0835112,217,52338610,2018-03-04
E0835112,215727,47250558,2018-03-04
E0835112,214,43964234,2018-03-04
E0835112,21191,83624101,2018-03-04
E0505028,214047,61358708,2018-03-04
E0505028,21448,87125736,2018-03-04
E0505028,214695,51443978,2018-03-04
E0505028,211526,30987078,2018-03-04
E0505028,216,11808490,2018-03-04
E0505028,218,72045917,2018-03-04
E0505028,216037,23395964,2018-03-04
E0505028,21200,89246258,2018-03-04
E0505028,212,83802467,2018-03-04
E0505028,217604,10401423,2018-03-04
E0505028,21820,98520506,2018-03-04
E0505028,218,39980486,2018-03-04
E0505028,21434,1904468,2018-03-04
E0505028,21903,70780405,2018-03-04
E0505028,216134,62776846,2018-03-04
E0505028,21932,32545830,2018-03-04
E0982709,217028,29415599,2018-03-04
E0982709,214,23132387,2018-03-04
E0982709,215,51602328,2018-03-04
E0982709,215706,18007898,2018-03-04
E0982709,21433,86677480,2018-03-04
E0982709,219,5511100,2018-03-04
E0586075,216037,90168543,2018-03-04
E0586075,21872,35925069,2018-03-04
E0586075,212,14799216,2018-03-04
E0586075,219,45353881,2018-03-04
E0586075,217973,49510425,2018-03-04
E0586075,214,65568397,2018-03-04
E0586075,215920,89498709,2018-03-04
E0307187,216037,10622256,2018-03-04
E0307187,211,3242999,2018-03-04
E0307187,21989,86867536,2018-03-04
E0307187,21108,32435131,2018-03-04
E0307187,217,81134813,2018-03-04
E0307187,216919,14904250,2018-03-04
E0307187,21903,16001510,2018-03-04
E0307187,212652,70806021,2018-03-04
E0307187,21709,10056815,2018-03-04
E0307187,21855,32090943,2018-03-04
E0109833,21220,60099605,2018-03-04
E0109833,217028,2923542,2018-03-04
E0109833,215727,54701473,2018-03-04
E0109833,217973,10347073,2018-03-04
E0109833,216992,23087268,2018-03-04
E0109833,214047,46046343,2018-03-04
E0337037,211,14378396,2018-03-04
E0337037,219578,71656883,2018-03-04
E0337037,219,48835335,2018-03-04
E0337037,213,80953454,2018-03-04
E0337037,21143,43405680,2018-03-04
E0337037,21433,30519767,2018-03-04
E0337037,218,49705857,2018-03-04
E0337037,21131,88937007,2018-03-04
E0171808,212,83412542,2018-03-04
E0171808,213,21482065,2018-03-04
E0171808,21108,88345959,2018-03-04
E0171808,216668,73881599,2018-03-04
E0171808,214729,94615779,2018-03-04
E0171808,216823,75830374,2018-03-04
E0171808,219388,74512294,2018-03-04
E0171808,217,37809731,2018-03-04
E0171808,211,62075382,2018-03-04
E0171808,21515,89234063,2018-03-04
E0171808,21393,88664888,2018-03-04
E0171808,213,26027179,2018-03-04
E0171808,215,45433368,2018-03-04
E0171808,218926,40524478,2018-03-04
E0171808,216419,80814105,2018-03-04
E0171808,211,65101982,2018-03-04
E0171808,212,81521069,2018-03-04
E0171808,218,28650230,2018-03-04
E0373479,214047,5715613,2018-03-04
E0373479,212,51962589,2018-03-04
E0373479,216862,23659664,2018-03-04
E0373479,216,58462574,2018-03-04
E0373479,219,84624779,2018-03-04
E0373479,21305,85069212,2018-03-04
E0373479,21872,15746180,2018-03-04
E0373479,212,75842827,2018-03-04
E0863254,216668,4109848,2018-03-04
E0863254,21186,67836255,2018-03-04
E0863254,21709,42833749,2018-03-04
E0863254,217719,8351127,2018-03-04
E0863254,211,41437171,2018-03-04
E0863254,216037,70328324,2018-03-04
E0863254,216134,69209874,2018-03-04
E0863254,21393,60241455,2018-03-04
E0863254,214357,84681114,2018-03-04
E0863254,214,54535011,2018-03-04
E0863254,216,56302624,2018-03-04
E0863254,218,95598363,2018-03-04
E0863254,219388,86774088,2018-03-04
E0863254,215,20534345,2018-03-04
E0863254,213,87033016,2018-03-04
E0863254,216919,67927663,2018-03-04
E0863254,214729,54230666,2018-03-04
E0835112,219,51167076,2018-03-08
E0835112,21446,69468559,2018-03-08
E0835112,21855,26137997,2018-03-08
E0835112,216862,62745804,2018-03-08
E0835112,21200,18336815,2018-03-08
E0505028,21709,57925894,2018-03-08
E0505028,211,77253334,2018-03-08
E0505028,21200,92091546,2018-03-08
E0505028,21668,1856532,2018-03-08
E0505028,217,6149651,2018-03-08
E0505028,211,97478964,2018-03-08
E0505028,214729,43615296,2018-03-08
E0505028,219351,2587991,2018-03-08
E0505028,212,45798082,2018-03-08
E0505028,211,99039404,2018-03-08
E0505028,21119,56365744,2018-03-08
E0505028,219,98931468,2018-03-08
E0505028,21305,60680201,2018-03-08
E0505028,21665,26528358,2018-03-08
E0505028,216419,3036618,2018-03-08
E0505028,216134,44116197,2018-03-08
E0505028,218,56438573,2018-03-08
E0505028,21143,62094792,2018-03-08
E0982709,217028,46830656,2018-03-08
E0982709,217719,71877335,2018-03-08
E0982709,212,98963940,2018-03-08
E0982709,216419,29414221,2018-03-08
E0982709,211,52920923,2018-03-08
E0982709,219,42211190,2018-03-08
E0982709,21393,8967288,2018-03-08
E0982709,21143,15456789,2018-03-08
E0982709,21143,92432906,2018-03-08
E0982709,214312,26463219,2018-03-08
E0982709,21515,59628160,2018-03-08
E0982709,21582,80100558,2018-03-08
E0982709,211,49674016,2018-03-08
E0982709,21305,15779267,2018-03-08
E0982709,21572,6155128,2018-03-08
E0586075,21855,54350522,2018-03-08
E0586075,212245,849343,2018-03-08
E0586075,215706,45020588,2018-03-08
E0586075,212652,86210965,2018-03-08
E0586075,21582,73399904,2018-03-08
E0586075,218926,42051945,2018-03-08
E0586075,21143,37665730,2018-03-08
E0586075,215,85355777,2018-03-08
E0586075,218,80602561,2018-03-08
E0586075,214357,50882505,2018-03-08
E0586075,21638,12051582,2018-03-08
E0307187,219,42272844,2018-03-08
E0307187,214,45976009,2018-03-08
E0307187,211,28778745,2018-03-08
E0307187,218,17939310,2018-03-08
E0307187,21820,34869298,2018-03-08
E0307187,218,66086813,2018-03-08
E0307187,217028,97446645,2018-03-08
E0307187,219,87091698,2018-03-08
E0307187,21989,85594414,2018-03-08
E0307187,217719,13942694,2018-03-08
E0307187,21325,42631009,2018-03-08
E0307187,213,32064179,2018-03-08
E0307187,216134,83632405,2018-03-08
E0307187,21709,65124598,2018-03-08
E0307187,214,3884099,2018-03-08
E0307187,212245,14769895,2018-03-08
E0109833,215,16698673,2018-03-08
E0109833,211526,92946465,2018-03-08
E0109833,213197,48381145,2018-03-08
E0109833,216,98234622,2018-03-08
E0109833,21131,42209703,2018-03-08
E0109833,216823,50728512,2018-03-08
E0109833,214312,62322500,2018-03-08
E0109833,214695,61363949,2018-03-08
E0109833,214047,54955993,2018-03-08
E0109833,21799,91811968,2018-03-08
E0109833,21119,78872622,2018-03-08
E0109833,212245,18129153,2018-03-08
E0109833,217604,93844873,2018-03-08
E0109833,218926,41263708,2018-03-08
E0109833,218,73261221,2018-03-08
E0109833,212652,16048731,2018-03-08
E0337037,21220,6856499,2018-03-08
E0337037,21131,32875996,2018-03-08
E0337037,217973,79363265,2018-03-08
E0337037,212,7043538,2018-03-08
E0337037,21515,70353446,2018-03-08
E0337037,217604,83379890,2018-03-08
E0337037,21903,71930198,2018-03-08
E0171808,214742,35759227,2018-03-08
E0171808,216992,68131394,2018-03-08
E0171808,219578,37783376,2018-03-08
E0171808,21208,13980833,2018-03-08
E0171808,21572,53037525,2018-03-08
E0171808,211,75873807,2018-03-08
E0171808,214357,3876951,2018-03-08
E0171808,21220,73720090,2018-03-08
E0171808,21799,25539675,2018-03-08
E0171808,21191,12797480,2018-03-08
E0171808,219,46267702,2018-03-08
E0373479,21989,61457227,2018-03-08
E0373479,219,59455689,2018-03-08
E0373479,21186,5907961,2018-03-08
E0373479,21872,19468409,2018-03-08
E0373479,216919,92679978,2018-03-08
E0373479,212652,25687554,2018-03-08
E0373479,21448,26787134,2018-03-08
E0373479,211,46865303,2018-03-08
E0373479,216668,62570963,2018-03-08
E0373479,214729,75030880,2018-03-08
E0373479,21446,93081850,2018-03-08
E0863254,21903,25112975,2018-03-08
E0863254,217,21600351,2018-03-08
E0863254,21638,80483981,2018-03-08
E0863254,215,54386036,2018-03-08
E0863254,214312,69134839,2018-03-08
E0863254,218,10966137,2018-03-08
E0863254,218926,84819750,2018-03-08
E0863254,21305,50221872,2018-03-08
E0863254,212652,72582111,2018-03-08
E0863254,217,22356674,2018-03-08
E0863254,21448,53103492,2018-03-08
E0835112,21186,23033285,2018-03-10
E0835112,218,29734384,2018-03-10
E0835112,21220,26804890,2018-03-10
E0835112,216992,39043966,2018-03-10
E0835112,21433,79407825,2018-03-10
E0835112,214047,94013101,2018-03-10
E0835112,212245,55965439,2018-03-10
E0835112,21325,76748487,2018-03-10
E0835112,21143,19859040,2018-03-10
E0835112,214,99439409,2018-03-10
E0835112,217973,65263839,2018-03-10
E0835112,21668,7807331,2018-03-10
E0835112,215,44757070,2018-03-10
E0835112,216,80290034,2018-03-10
E0835112,21200,1993914,2018-03-10
E0835112,216134,65183713,2018-03-10
E0505028,217604,56540927,2018-03-10
E0505028,215,35800658,2018-03-10
E0505028,21820,28152154,2018-03-10
E0505028,214,38203628,2018-03-10
E0505028,211,12298629,2018-03-10
E0505028,21572,46779767,2018-03-10
E0505028,213,65699549,2018-03-10
E0505028,21186,67724658,2018-03-10
E0505028,21515,94677659,2018-03-10
E0505028,218,15779135,2018-03-10
E0505028,216134,92843600,2018-03-10
E0505028,218,91425562,2018-03-10
E0505028,213,27749840,2018-03-10
E0505028,212652,38533655,2018-03-10
E0505028,21108,57819675,2018-03-10
E0505028,217973,28797050,2018-03-10
E0982709,219388,91350827,2018-03-10
E0982709,21855,60319416,2018-03-10
E0982709,21709,57527183,2018-03-10
E0982709,218926,99013712,2018-03-10
E0982709,214312,27582903,2018-03-10
E0982709,215,25528678,2018-03-10
E0586075,21119,58257775,2018-03-10
E0586075,214047,61526016,2018-03-10
E0586075,217,53907183,2018-03-10
E0586075,214,95498460,2018-03-10
E0586075,214742,58019828,2018-03-10
E0586075,214729,36908099,2018-03-10
E0586075,214312,95696360,2018-03-10
E0586075,215727,92680391,2018-03-10
E0586075,21433,73055952,2018-03-10
E0586075,217604,8579860,2018-03-10
E0586075,21186,16462284,2018-03-10
E0586075,21638,88576133,2018-03-10
E0307187,215,66326600,2018-03-10
E0307187,218,58038824,2018-03-10
E0307187,21305,20474761,2018-03-10
E0307187,21709,54219322,2018-03-10
E0307187,214695,16000204,2018-03-10
E0307187,219578,71520318,2018-03-10
E0307187,216,5338338,2018-03-10
E0307187,21799,97388524,2018-03-10
E0109833,21638,47669011,2018-03-10
E0109833,21143,87752511,2018-03-10
E0109833,214695,33057432,2018-03-10
E0109833,214357,4947582,2018-03-10
E0109833,212,80497488,2018-03-10
E0109833,211,2335913,2018-03-10
E0109833,21305,65945657,2018-03-10
E0109833,217,16791554,2018-03-10
E0109833,212,39955831,2018-03-10
E0109833,21582,7817207,2018-03-10
E0109833,21186,6073596,2018-03-10
E0109833,218,51278492,2018-03-10
E0109833,212,31798284,2018-03-10
E0109833,211,45443767,2018-03-10
E0109833,212652,46711828,2018-03-10
E0109833,21903,66101517,2018-03-10
E0109833,212,31742930,2018-03-10
E0109833,21200,60134803,2018-03-10
E0337037,216134,21757351,2018-03-10
E0337037,215920,78332218,2018-03-10
E0337037,214357,58934842,2018-03-10
E0337037,21980,52643070,2018-03-10
E0337037,21903,2972953,2018-03-10
E0337037,215,58685247,2018-03-10
E0337037,211,68340368,2018-03-10
E0337037,211,74542654,2018-03-10
E0337037,218926,67124688,2018-03-10
E0337037,216823,72369280,2018-03-10
E0171808,215,99638391,2018-03-10
E0171808,217,94229352,2018-03-10
E0171808,21665,26239796,2018-03-10
E0171808,214946,35407851,2018-03-10
E0171808,216668,29983893,2018-03-10
E0171808,213,50417118,2018-03-10
E0171808,219,17933315,2018-03-10
E0373479,216668,31586458,2018-03-10
E0373479,214357,35409590,2018-03-10
E0373479,216862,21552944,2018-03-10
E0373479,214,522777,2018-03-10
E0373479,21668,62620421,2018-03-10
E0373479,21143,45547507,2018-03-10
E0373479,21903,62471418,2018-03-10
E0373479,212,93450262,2018-03-10
E0373479,213183,22623693,2018-03-10
E0373479,216919,80740159,2018-03-10
E0373479,215920,85479945,2018-03-10
E0373479,213,45210893,2018-03-10
E0373479,21131,53612485,2018-03-10
E0373479,214312,29007893,2018-03-10
E0373479,214,24504130,2018-03-10
E0373479,215706,90580951,2018-03-10
E0373479,218,31389295,2018-03-10
E0373479,217719,2811008,2018-03-10
E0863254,211526,41564717,2018-03-10
E0863254,216,10694206,2018-03-10
E0863254,218,2063348,2018-03-10
E0863254,218,82166990,2018-03-10
E0863254,21434,91745252,2018-03-10
E0863254,216919,92925096,2018-03-10
E0863254,214,91148447,2018-03-10
E0863254,21572,21639560,2018-03-10
E0863254,21220,28188208,2018-03-10
E0863254,215,8514566,2018-03-10
E0863254,21143,51535061,2018-03-10
E0863254,216,59010875,2018-03-10
E0835112,21872,26903386,2018-03-11
E0835112,21448,79448489,2018-03-11
E0835112,214,80883255,2018-03-11
E0835112,21191,20706658,2018-03-11
E0835112,214047,11309042,2018-03-11
E0835112,218,42256780,2018-03-11
E0835112,21208,109960,2018-03-11
E0835112,212,44406902,2018-03-11
E0835112,21325,69124968,2018-03-11
E0835112,21855,28465029,2018-03-11
E0835112,216668,84372993,2018-03-11
E0835112,21200,83824164,2018-03-11
E0835112,218,66769889,2018-03-11
E0835112,21434,53318423,2018-03-11
E0835112,21515,42716929,2018-03-11
E0835112,218926,3316369,2018-03-11
E0835112,219,67654493,2018-03-11
E0835112,211,86344763,2018-03-11
E0835112,214729,14393236,2018-03-11
E0505028,215727,21712677,2018-03-11
E0505028,211,46187165,2018-03-11
E0505028,214742,91245696,2018-03-11
E0505028,216419,30542209,2018-03-11
E0505028,211,23256818,2018-03-11
E0505028,21191,99988235,2018-03-11
E0505028,216,44445133,2018-03-11
E0505028,216862,56720815,2018-03-11
E0505028,21305,79584692,2018-03-11
E0505028,215,99626603,2018-03-11
E0505028,211,26935782,2018-03-11
E0505028,21393,68211425,2018-03-11
E0982709,21932,42653802,2018-03-11
E0982709,212,1499349,2018-03-11
E0982709,216992,52993432,2018-03-11
E0982709,216919,58360275,2018-03-11
E0982709,21668,63072300,2018-03-11
E0982709,212652,56536745,2018-03-11
E0982709,21709,25444450,2018-03-11
E0586075,21980,33719641,2018-03-11
E0586075,216037,1742677,2018-03-11
E0586075,216919,80305561,2018-03-11
E0586075,218926,94316982,2018-03-11
E0586075,217,14623464,2018-03-11
E0586075,215727,77460791,2018-03-11
E0307187,21572,45798634,2018-03-11
E0307187,212245,31229039,2018-03-11
E0307187,21820,31204892,2018-03-11
E0307187,21638,49051380,2018-03-11
E0307187,218926,12940768,2018-03-11
E0307187,212,68031970,2018-03-11
E0307187,219578,29978412,2018-03-11
E0307187,212,10976318,2018-03-11
E0109833,21980,3061819,2018-03-11
E0109833,214312,59634113,2018-03-11
E0109833,214742,84414205,2018-03-11
E0109833,211,75341135,2018-03-11
E0109833,212652,47889994,2018-03-11
E0109833,215,30552021,2018-03-11
E0109833,216,76183610,2018-03-11
E0109833,21433,3845588,2018-03-11
E0337037,21208,53271358,2018-03-11
E0337037,21305,6790761,2018-03-11
E0337037,214312,45695721,2018-03-11
